Employee_ID,Name,Gender,Age,Department,Designation,Experience_Years,Salary,Performance_Rating,Attendance,City,Joining_Date,Work_Mode,Overtime_Hours,Training_Hours
1729,Neha Patel,F,54,Marketing,Executive,0,74756,Average,85.19,Bangalore,2023-11-06,Office,23,48
1730,aarav yadav,F,31,Marketing,Senior Analyst,11,147863,Poor,99.15,Delhi,2023-09-25,Hybrid,13,11
1731,Riya singh,F,32,Finance,Intern,6,86192,Average,78.29,Bangalore,2021-02-16,Hybrid,14,31
1732,Rahul Verma,F,35,Marketing,Analyst,3,85686,Excellent,93.77,Jaipur,2022-04-04,Remote,14,49
1733,Sneha Jain,M,51,Sales,Analyst,9,73733,Average,76.76,Lucknow,2022-10-22,Hybrid,4,39
1734,Rahul Maurya,M,49,HR,Senior Analyst,12,129089,Good,90.44,Mumbai,2023-05-20,Office,15,19
1735,priya Jain,M,46,IT,Analyst,1,50993,Good,77.61,Chennai,2020-01-15,Hybrid,4,32
1736,aarav mehta,F,38,Finance,Manager,9,55492,Good,96.51,Mumbai,2022-06-18,Hybrid,1,39
1737,Ananya Patel,F,52,Marketing,Senior Analyst,3,45981,Good,86.84,Bangalore,2020-08-24,Office,19,11
1738,aditya singh,M,42,Marketing,Intern,17,49143,Poor,75.58,Mumbai,2020-02-02,Remote,27,50
1739,Ananya Sharma,M,58,HR,Senior Analyst,4,102603,Good,76.73,Bangalore,2020-03-04,Remote,24,50
1740,simran Verma,F,37,HR,Executive,18,114452,Average,84.82,Lucknow,2020-01-14,Hybrid,8,24
1741,Karan mehta,F,43,Finance,Senior Analyst,1,85277,Excellent,98.85,Mumbai,2020-12-05,Office,21,36
1742,Vivaan Gupta,F,44,IT,Analyst,11,132044,Excellent,93.09,Jaipur,2022-03-12,Remote,26,42
1743,Karan Kumar,F,28,Marketing,Analyst,16,136957,Average,84.65,Jaipur,2019-07-12,Remote,30,44
1744,Riya Sharma,M,26,Finance,Manager,9,74990,Average,80.13,Delhi,2023-06-18,Hybrid,8,36
1745,aarav Kumar,M,25,Sales,Manager,1,87888,Average,86.48,Bangalore,2019-06-10,Office,3,30
1746,Rohan Jain,M,49,Sales,Manager,5,94351,Good,92.45,Mumbai,2020-04-19,Remote,14,43
1747,Arjun Kumar,F,48,Finance,Intern,7,122372,Good,93.52,Jaipur,2018-01-03,Hybrid,10,24
1748,Sneha singh,F,31,Marketing,Manager,18,74999,Average,79.74,Hyderabad,2020-11-17,Hybrid,0,22
1749,aditya Verma,F,21,Finance,Intern,10,128013,Average,91.63,Lucknow,2021-11-05,Hybrid,17,19
1750,priya singh,F,39,Marketing,Manager,11,127811,Good,89.73,Chennai,2018-06-06,Hybrid,28,26
1751,simran Maurya,M,29,HR,Intern,8,129879,Poor,98.77,Lucknow,2023-04-22,Remote,0,26
1752,Vivaan singh,F,47,Finance,Senior Analyst,1,95309,Average,97.93,Hyderabad,2023-05-09,Office,7,25
1753,priya Sharma,F,54,Marketing,Senior Analyst,7,37446,Poor,93.68,Hyderabad,2019-05-26,Hybrid,24,6
1754,Rohan Sharma,M,24,Finance,Analyst,10,55733,Average,91.7,Delhi,2019-11-18,Hybrid,15,44
1755,Arjun Kumar,F,56,Finance,Intern,3,144156,Average,78.22,Lucknow,2021-02-11,Remote,25,47
1756,Sneha Sharma,F,38,Marketing,Executive,9,101000,Excellent,95.38,Lucknow,2021-11-13,Hybrid,27,22
1757,Kabir Jain,M,35,Marketing,Analyst,19,73632,Good,82.83,Mumbai,2022-02-19,Hybrid,21,27
1758,Aditya Jain,M,33,IT,Senior Analyst,15,46576,Average,78.17,Bangalore,2019-07-25,Office,17,17
1759,Kabir Gupta,F,39,Finance,Intern,7,28320,Good,81.52,Pune,2019-12-16,Hybrid,21,45
1760,aarav yadav,F,26,Sales,Manager,3,35750,Excellent,95.08,Chennai,2021-08-31,Remote,8,13
1761,priya Maurya,M,32,Finance,Executive,9,128002,Good,74.46,Lucknow,2024-04-05,Office,11,11
1762,Rahul Jain,F,57,Finance,Senior Analyst,11,78463,Good,83.68,Chennai,2024-06-08,Remote,18,45
1763,Karan Verma,M,37,Marketing,Analyst,13,51572,Poor,84.77,Chennai,2020-09-17,Office,24,5
1764,Karan mehta,F,43,Finance,Intern,15,143361,Average,71.1,Chennai,2018-11-30,Office,17,6
1765,Karan mehta,M,46,Finance,Executive,17,42948,Good,75.87,Lucknow,2023-12-01,Hybrid,26,8
1766,Kabir mehta,M,49,Sales,Intern,11,141528,Excellent,94.8,Pune,2022-07-03,Hybrid,4,18
1767,Sneha Sharma,M,53,Marketing,Manager,17,63826,Average,94.92,Lucknow,2018-12-28,Hybrid,26,36
1768,Sneha Mehta,F,47,Finance,Analyst,6,114051,Average,78.77,Mumbai,2023-02-24,Remote,1,40
1769,priya Maurya,F,45,HR,Intern,19,52867,Poor,96.25,Mumbai,2023-11-15,Hybrid,6,6
1770,Arjun yadav,F,30,IT,Senior Analyst,6,85231,Good,93.15,Pune,2023-06-05,Hybrid,26,44
1771,simran Gupta,M,43,Sales,Analyst,8,91262,Good,82.54,Jaipur,2023-08-26,Office,9,18
1772,Sneha Kumar,F,41,Finance,Senior Analyst,0,116356,Good,92.45,Lucknow,2023-06-01,Hybrid,14,24
1773,Aditya Jain,F,41,HR,Intern,5,97233,Poor,98.84,Jaipur,2019-01-11,Hybrid,24,29
1774,Vivaan yadav,F,33,Finance,Analyst,5,69678,Average,83.77,Chennai,2020-01-12,Hybrid,6,46
1775,Rohan Verma,F,57,Finance,Senior Analyst,11,132561,Average,77.15,Lucknow,2019-01-25,Hybrid,27,12
1776,Kabir Patel,F,53,Marketing,Manager,11,37963,Good,98.25,Bangalore,2021-05-25,Office,4,32
1777,Sneha singh,M,44,Marketing,Manager,9,89360,Average,88.11,Lucknow,2020-04-03,Hybrid,14,50
1778,Vivaan mehta,F,31,Marketing,Intern,5,74434,Average,73.16,Mumbai,2024-06-25,Office,19,25
1779,Sneha Sharma,M,37,HR,Analyst,16,91617,Good,87.18,Delhi,2024-02-22,Remote,27,27
1780,simran Jain,F,24,Finance,Executive,18,45269,Good,85.02,Hyderabad,2019-02-22,Hybrid,19,36
1781,aditya Verma,M,45,IT,Analyst,17,142569,Good,95.67,Delhi,2019-08-30,Hybrid,14,12
1782,aditya Gupta,M,50,Sales,Manager,5,101312,Good,85.92,Delhi,2019-07-22,Hybrid,9,35
1783,Neha Jain,M,29,Marketing,Senior Analyst,18,122352,Excellent,77.66,Delhi,2019-06-28,Office,23,41
1784,Arjun yadav,F,41,Marketing,Executive,9,104732,Good,90.27,Hyderabad,2024-03-28,Hybrid,25,20
1785,Sneha yadav,F,40,Finance,Intern,7,142658,Good,86.28,Jaipur,2020-06-02,Hybrid,28,44
1786,Kabir Jain,M,39,Finance,Executive,5,132648,Excellent,76.99,Hyderabad,2019-12-04,Remote,25,46
1787,aarav Patel,F,39,HR,Intern,6,106494,Good,87.21,Jaipur,2021-05-08,Office,13,31
1788,Rohan Maurya,M,32,HR,Executive,0,113905,Average,94.65,Hyderabad,2022-06-11,Office,25,44
1789,Karan Verma,F,57,Marketing,Intern,17,102225,Good,70.86,Hyderabad,2023-08-31,Remote,25,45
1790,aarav mehta,M,37,Finance,Intern,19,107867,Average,88.93,Lucknow,2022-11-22,Office,9,22
1791,Aisha Verma,M,57,IT,Executive,11,62528,Good,80.49,Jaipur,2022-06-08,Hybrid,16,39
1792,Sneha singh,F,59,Sales,Executive,15,149597,Average,78.78,Lucknow,2021-12-28,Hybrid,20,19
1793,Arjun Verma,M,48,Finance,Intern,9,103972,Excellent,81.78,Bangalore,2024-08-15,Remote,13,31
1794,simran yadav,F,55,Finance,Manager,9,90602,Average,80.26,Lucknow,2022-05-03,Office,1,21
1795,Rohan Verma,F,38,HR,Executive,13,121261,Excellent,94.97,Delhi,2023-03-30,Office,15,44
1796,Aditya Yadav,F,34,Sales,Analyst,19,115748,Average,78.24,Pune,2018-03-19,Office,12,6
1797,simran Patel,F,55,Marketing,Senior Analyst,9,148193,Good,91.99,Pune,2021-08-01,Remote,26,35
1798,Rohan Sharma,M,27,Finance,Intern,9,58332,Average,72.82,Mumbai,2019-10-10,Hybrid,8,41
1799,Rohan Gupta,F,33,Marketing,Intern,10,149481,Good,98.54,Mumbai,2023-12-28,Remote,6,45
1800,Aisha Kumar,F,38,Finance,Senior Analyst,1,115937,Good,88.67,Chennai,2019-07-07,Hybrid,15,45
1801,Riya Kumar,M,57,Marketing,Manager,19,103929,Excellent,91.2,Lucknow,2020-09-24,Remote,9,38
1802,Arjun Kumar,M,33,Sales,Senior Analyst,7,94206,Average,78.94,Hyderabad,2018-10-09,Hybrid,23,38
1803,Kabir yadav,F,56,HR,Executive,6,116137,Poor,82.36,Hyderabad,2021-07-05,Office,21,7
1804,Ananya Gupta,F,51,Sales,Senior Analyst,7,27251,Average,76.71,Pune,2023-01-21,Office,8,21
1805,aarav Sharma,M,22,IT,Intern,0,70717,Excellent,97.98,Delhi,2021-10-15,Office,21,18
1806,Aditya Jain,M,36,HR,Senior Analyst,1,124108,Good,84.64,Jaipur,2024-10-23,Remote,22,18
1807,simran Verma,F,29,Sales,Analyst,17,52027,Poor,88.91,Delhi,2024-05-06,Remote,6,50
1808,Ananya Verma,F,29,IT,Executive,14,122382,Good,92.03,Chennai,2021-03-03,Remote,15,42
1809,simran Gupta,M,58,Finance,Senior Analyst,0,111551,Average,81.13,Delhi,2018-04-14,Office,8,39
1810,Karan Sharma,M,31,Finance,Intern,4,34583,Poor,91.6,Lucknow,2020-02-05,Hybrid,26,5
1811,priya Kumar,F,42,Marketing,Executive,1,75387,Average,90.28,Lucknow,2023-11-13,Office,23,33
1812,Kabir Sharma,M,53,HR,Intern,19,48104,Good,91.17,Bangalore,2022-05-16,Office,28,8
1813,Karan Jain,F,56,Finance,Manager,2,37224,Good,84.68,Chennai,2019-04-25,Hybrid,16,37
1814,Ananya mehta,M,43,HR,Analyst,18,85624,Good,81.49,Delhi,2023-08-23,Hybrid,19,21
1815,priya Gupta,F,54,Finance,Manager,17,81058,Average,76.66,Hyderabad,2023-05-18,Hybrid,6,32
1816,Neha Maurya,M,29,Marketing,Analyst,17,129320,Good,94.74,Hyderabad,2023-11-13,Hybrid,10,30
1817,Sneha Jain,F,44,Sales,Senior Analyst,13,121372,Good,88.25,Chennai,2024-05-29,Office,7,12
1818,Kabir Jain,M,28,Marketing,Executive,7,54299,Good,83.33,Delhi,2023-09-04,Remote,6,38
1819,Neha Verma,M,27,IT,Senior Analyst,11,103572,Excellent,98.32,Lucknow,2021-07-19,Office,27,22
1820,Karan yadav,M,56,Finance,Analyst,9,110469,Average,71.44,Lucknow,2022-03-09,Hybrid,18,35
1821,Ananya Patel,M,38,IT,Analyst,19,102928,Average,95.51,Bangalore,2021-04-04,Remote,30,31
1822,Neha Jain,M,23,IT,Analyst,16,98474,Good,99.93,Bangalore,2020-07-27,Remote,19,20
1823,Ananya Maurya,F,48,HR,Intern,10,29141,Good,96.61,Mumbai,2020-02-01,Office,11,14
1824,priya singh,M,26,Finance,Executive,1,48350,Poor,94.31,Chennai,2019-10-16,Office,6,44
1825,Rohan mehta,M,41,IT,Senior Analyst,3,100082,Excellent,81.23,Pune,2022-07-28,Office,7,16
1826,Neha Verma,F,48,Sales,Senior Analyst,0,95871,Average,76.94,Delhi,2024-12-13,Remote,6,26
1827,Karan mehta,F,21,IT,Manager,14,30077,Poor,92.05,Chennai,2023-04-16,Remote,5,20
1828,Karan Sharma,M,56,Sales,Analyst,12,71015,Good,79.14,Hyderabad,2021-01-31,Remote,24,16
1829,Arjun singh,M,41,HR,Analyst,7,96147,Good,75.28,Delhi,2023-04-10,Hybrid,8,15
1830,Riya Maurya,F,55,IT,Analyst,3,84180,Poor,93.6,Bangalore,2019-07-29,Hybrid,26,24
1831,priya Gupta,F,33,Marketing,Senior Analyst,9,65857,Good,79.38,Bangalore,2024-05-30,Office,12,5
1832,Rahul yadav,M,30,HR,Manager,18,126196,Good,97.43,Mumbai,2021-08-22,Remote,6,31
1833,aarav Kumar,F,30,Sales,Intern,17,84840,Good,95.22,Pune,2021-07-01,Office,7,7
1834,aditya Patel,M,33,HR,Executive,4,84902,Good,95.43,Mumbai,2021-04-18,Remote,21,16
1835,Arjun Sharma,M,57,IT,Intern,18,30577,Average,93.15,Hyderabad,2018-02-09,Office,16,34
1836,Rohan mehta,M,58,Finance,Senior Analyst,15,45002,Average,96.43,Pune,2019-06-04,Hybrid,16,13
1837,aditya Verma,F,44,Finance,Analyst,0,75711,Average,94.17,Jaipur,2022-06-28,Remote,15,41
1838,Vivaan Sharma,M,22,Sales,Executive,11,64451,Excellent,88.08,Delhi,2024-04-02,Hybrid,21,5
1839,Riya singh,F,42,Sales,Senior Analyst,1,124811,Excellent,78.87,Mumbai,2019-04-08,Remote,1,46
1840,Aditya Maurya,F,37,Finance,Senior Analyst,7,74103,Average,96.65,Bangalore,2021-06-05,Office,29,8
1841,Rohan Jain,M,56,Sales,Senior Analyst,17,53647,Excellent,95.22,Mumbai,2023-01-23,Remote,7,19
1842,Rohan Kumar,M,34,HR,Executive,15,59831,Average,84.19,Jaipur,2019-04-28,Hybrid,16,31
1843,Karan Patel,F,30,Marketing,Executive,4,143330,Good,71.17,Mumbai,2024-10-13,Remote,12,12
1844,simran Gupta,M,55,Marketing,Manager,12,125304,Average,89.16,Delhi,2018-12-09,Office,17,27
1845,Vivaan Kumar,F,45,HR,Manager,18,121498,Good,71.52,Jaipur,2021-04-11,Remote,23,19
1846,Riya singh,M,23,Marketing,Intern,2,138870,Good,97.79,Chennai,2022-01-02,Hybrid,27,31
1847,Neha Kumar,M,58,IT,Executive,7,120119,Good,98.85,Chennai,2021-04-17,Office,21,35
1848,aditya Kumar,F,37,HR,Executive,11,91830,Good,75.68,Chennai,2022-06-10,Hybrid,27,43
1849,Vivaan mehta,M,32,Sales,Executive,1,105632,Good,90.29,Bangalore,2023-12-21,Remote,9,12
1850,Karan Jain,M,44,HR,Manager,10,61833,Average,72.77,Bangalore,2024-07-26,Hybrid,1,34
1851,Karan Gupta,M,49,Finance,Senior Analyst,11,137394,Average,91.89,Chennai,2024-12-28,Remote,1,46
1852,Neha Verma,F,45,Sales,Analyst,17,117864,Average,80.42,Chennai,2023-11-02,Office,26,22
1853,Riya Maurya,F,56,Finance,Manager,12,49398,Poor,90.43,Chennai,2020-09-19,Hybrid,13,8
1854,Riya Gupta,F,46,Sales,Executive,4,149633,Good,81.19,Lucknow,2024-07-18,Hybrid,15,47
1855,Arjun Verma,F,58,Marketing,Manager,11,86554,Excellent,74.37,Chennai,2021-04-04,Remote,6,26
1856,Rahul Gupta,F,21,HR,Intern,1,75755,Good,82.18,Jaipur,2024-05-29,Hybrid,20,7
1857,Aisha Gupta,F,40,IT,Executive,4,42706,Average,73.38,Lucknow,2022-05-23,Hybrid,20,19
1858,Rohan Sharma,F,48,Sales,Intern,6,47340,Good,87.31,Lucknow,2021-04-08,Office,23,39
1859,Vivaan Jain,F,36,Sales,Executive,11,89994,Average,71.23,Delhi,2019-08-21,Remote,11,42
1860,Rohan singh,M,37,Finance,Manager,15,88884,Good,85.82,Mumbai,2019-10-07,Remote,27,37
1861,Arjun singh,F,48,Marketing,Senior Analyst,7,109361,Poor,96.59,Bangalore,2019-03-24,Office,22,18
1862,Riya Jain,F,32,Finance,Analyst,8,42482,Poor,95.14,Bangalore,2024-12-24,Office,27,5
1863,Vivaan Jain,M,47,Finance,Intern,14,79225,Excellent,96.48,Mumbai,2020-02-03,Remote,13,30
1864,Neha Sharma,F,50,Marketing,Manager,4,83849,Good,97.66,Bangalore,2020-01-05,Office,24,12
1865,Rahul Jain,M,54,IT,Senior Analyst,12,99854,Average,73.14,Mumbai,2022-07-01,Office,3,20
1866,Aditya Jain,M,57,Finance,Manager,4,66256,Good,73.86,Jaipur,2024-04-16,Office,25,42
1867,Aisha Sharma,F,26,Finance,Intern,10,134545,Good,86.71,Delhi,2019-08-24,Remote,3,14
1868,Neha Kumar,M,27,Sales,Analyst,9,133721,Average,96.82,Chennai,2023-12-13,Office,17,46
1869,Rohan Kumar,M,52,Marketing,Manager,19,106110,Good,99.23,Delhi,2023-12-01,Hybrid,2,41
1870,priya mehta,F,52,HR,Executive,12,138606,Average,71.39,Hyderabad,2020-09-07,Hybrid,0,30
1871,Ananya Maurya,M,45,IT,Senior Analyst,8,39650,Average,80.67,Delhi,2022-11-18,Remote,16,32
1872,Aisha yadav,M,53,IT,Manager,13,71118,Excellent,76.39,Mumbai,2024-01-07,Office,6,16
1873,priya mehta,F,27,Marketing,Senior Analyst,17,53930,Good,92.68,Hyderabad,2024-07-18,Hybrid,29,24
1874,Karan singh,F,32,Sales,Executive,14,110707,Good,89.21,Mumbai,2019-08-03,Remote,15,18
1875,Kabir yadav,M,36,Sales,Analyst,9,125400,Average,73.6,Chennai,2020-02-22,Hybrid,29,50
1876,Arjun mehta,F,36,Marketing,Analyst,6,36801,Excellent,84.51,Pune,2024-06-26,Office,4,39
1877,Neha Gupta,F,56,Sales,Executive,7,76360,Average,90.56,Hyderabad,2019-06-16,Remote,18,33
1878,simran yadav,F,33,IT,Senior Analyst,2,112908,Good,93.37,Chennai,2022-02-21,Hybrid,6,16
1879,Kabir Verma,F,27,IT,Manager,14,41559,Excellent,70.6,Chennai,2024-12-14,Remote,13,22
1880,Ananya Verma,M,56,HR,Executive,15,57334,Good,96.71,Bangalore,2019-09-04,Hybrid,1,48
1881,simran yadav,F,29,Marketing,Intern,3,130473,Good,87.08,Bangalore,2024-04-18,Hybrid,2,6
1882,Vivaan Sharma,M,52,Finance,Senior Analyst,5,38288,Good,94.36,Pune,2023-06-29,Office,16,6
1883,Karan Sharma,F,31,Finance,Analyst,0,47398,Good,94.24,Pune,2021-01-05,Office,15,21
1884,Riya Verma,M,28,HR,Executive,3,101230,Good,75.7,Delhi,2022-07-29,Hybrid,7,14
1885,Aisha Jain,F,53,HR,Analyst,10,37191,Excellent,73.31,Chennai,2021-11-16,Remote,17,22
1886,Rohan singh,M,43,Sales,Senior Analyst,11,43051,Excellent,91.64,Pune,2021-12-06,Remote,14,26
1887,Rahul singh,F,45,HR,Analyst,4,86715,Average,74.69,Mumbai,2024-01-30,Office,6,23
1888,simran yadav,F,28,HR,Executive,15,35737,Good,95.5,Chennai,2020-05-24,Hybrid,26,5
1889,Arjun Kumar,F,42,Finance,Senior Analyst,12,90140,Good,91.79,Lucknow,2024-02-27,Office,8,28
1890,Vivaan Gupta,F,24,Sales,Intern,12,50251,Average,95.25,Mumbai,2018-08-05,Hybrid,5,40
1891,Rohan Maurya,F,23,HR,Executive,16,75975,Good,78.97,Hyderabad,2019-01-11,Hybrid,17,29
1892,Ananya Patel,M,49,HR,Manager,6,30147,Average,79.5,Pune,2022-05-29,Office,17,40
1893,Ananya Verma,M,49,Sales,Executive,7,75508,Good,90.14,Bangalore,2018-01-11,Remote,24,35
1894,Ananya Sharma,F,54,Marketing,Senior Analyst,12,77224,Excellent,70.94,Mumbai,2022-06-02,Office,25,35
1895,Aisha Maurya,M,54,Sales,Executive,15,44643,Poor,91.79,Bangalore,2024-10-18,Hybrid,23,6
1896,aarav mehta,F,48,Finance,Intern,3,63967,Good,95.07,Mumbai,2020-03-28,Office,13,23
1897,Rahul Sharma,M,33,Marketing,Intern,7,123850,Average,82.45,Bangalore,2021-07-20,Remote,13,16
1898,Rahul mehta,F,35,IT,Manager,15,128535,Good,92.95,Jaipur,2019-11-22,Remote,13,14
1899,Riya Verma,M,43,Sales,Analyst,9,65733,Average,75.24,Mumbai,2022-05-19,Hybrid,24,35
1900,Vivaan Patel,M,46,Finance,Senior Analyst,11,109003,Average,79.67,Hyderabad,2022-03-13,Office,3,49
1901,Neha singh,F,24,Marketing,Senior Analyst,11,59808,Excellent,99.23,Bangalore,2021-03-01,Remote,3,26
1902,Ananya yadav,F,46,Sales,Analyst,4,144222,Average,99.59,Lucknow,2023-05-02,Office,14,27
1903,Rohan Sharma,F,29,HR,Intern,15,92288,Good,85.38,Hyderabad,2020-02-23,Remote,14,27
1904,Rahul singh,F,25,Sales,Intern,0,83959,Average,98.03,Delhi,2024-06-24,Hybrid,17,19
1905,Neha mehta,F,52,IT,Executive,8,26849,Good,85.68,Mumbai,2023-05-27,Hybrid,13,30
1906,Sneha Mehta,F,40,Sales,Manager,11,93178,Average,78.75,Lucknow,2023-02-20,Office,25,7
1907,Vivaan Verma,F,31,Marketing,Manager,4,92136,Excellent,78.01,Delhi,2020-02-24,Hybrid,0,27
1908,Rohan Patel,M,35,Marketing,Manager,19,85740,Good,97.89,Mumbai,2019-02-01,Remote,9,24
1909,aarav singh,F,52,Sales,Executive,2,137255,Average,75.17,Lucknow,2020-12-17,Hybrid,28,49
1910,Rohan Kumar,F,48,Marketing,Manager,4,111322,Average,87.39,Lucknow,2022-02-12,Remote,19,44
1911,Sneha yadav,M,42,HR,Analyst,1,69565,Excellent,86.67,Hyderabad,2023-07-27,Remote,9,43
1912,Rohan Patel,M,37,Sales,Executive,13,45183,Good,92.19,Jaipur,2022-06-03,Hybrid,9,12
1913,Vivaan Patel,F,46,HR,Analyst,1,140306,Good,84.98,Lucknow,2019-04-05,Remote,26,22
1914,Rahul singh,M,27,HR,Executive,12,26132,Good,78.17,Jaipur,2023-10-10,Remote,23,45
1915,aarav Jain,F,46,Finance,Manager,6,63259,Good,75.08,Pune,2024-08-13,Office,1,10
1916,Aisha Gupta,M,45,Sales,Analyst,9,121612,Average,88.62,Hyderabad,2019-06-30,Office,28,31
1917,Kabir Gupta,F,30,Marketing,Analyst,12,88668,Good,91.57,Chennai,2024-12-18,Office,27,40
1918,Neha Patel,F,39,HR,Analyst,15,63563,Average,87.09,Bangalore,2019-05-12,Hybrid,26,19
1919,Rahul singh,F,31,Finance,Executive,13,117227,Average,92.15,Hyderabad,2019-05-20,Office,7,41
1920,Karan Gupta,F,33,Sales,Senior Analyst,10,133835,Good,74.25,Delhi,2020-12-28,Remote,0,9
1921,aditya Sharma,M,28,Sales,Manager,9,35931,Good,96.47,Bangalore,2024-01-18,Hybrid,30,43
1922,Arjun Maurya,F,24,IT,Analyst,5,98169,Good,87.47,Bangalore,2022-06-26,Hybrid,0,13
1923,Kabir Verma,M,51,IT,Senior Analyst,3,75639,Good,73.81,Chennai,2019-12-19,Hybrid,3,11
1924,Rohan singh,M,48,HR,Manager,0,147536,Average,83.86,Jaipur,2022-05-12,Hybrid,6,45
1925,aarav Kumar,F,31,IT,Manager,6,128313,Good,95.34,Chennai,2021-11-09,Remote,8,24
1926,Riya Verma,F,21,HR,Analyst,8,83901,Average,96.93,Chennai,2018-09-26,Remote,15,14
1927,Kabir Jain,M,58,Marketing,Analyst,7,125417,Good,77.94,Bangalore,2023-05-01,Office,4,30
1928,Aisha Kumar,M,44,HR,Executive,4,26044,Good,91.34,Lucknow,2022-01-17,Hybrid,1,8
1929,aarav Gupta,F,51,IT,Senior Analyst,18,71691,Excellent,73.0,Jaipur,2022-03-22,Office,27,42
1930,Riya Verma,F,46,Marketing,Senior Analyst,9,125735,Excellent,71.01,Bangalore,2020-05-14,Remote,22,28
1931,Ananya yadav,M,25,IT,Analyst,10,49363,Good,86.81,Jaipur,2024-07-25,Hybrid,10,18
1932,aditya Gupta,M,40,HR,Manager,14,71694,Good,90.84,Pune,2018-04-20,Remote,17,45
1933,Riya mehta,F,31,Finance,Analyst,5,26582,Average,93.87,Jaipur,2024-09-20,Office,24,5
1934,aditya Patel,M,53,Sales,Manager,14,104910,Average,80.21,Mumbai,2019-10-12,Remote,24,21
1935,simran Kumar,M,58,IT,Manager,4,91844,Good,70.2,Lucknow,2023-09-30,Hybrid,18,49
1936,simran yadav,M,47,HR,Analyst,18,46301,Good,84.39,Delhi,2022-02-08,Hybrid,12,28
1937,aarav Patel,F,54,Marketing,Intern,18,99329,Good,70.48,Mumbai,2021-01-15,Office,23,31
1938,Ananya Kumar,F,35,IT,Senior Analyst,9,26620,Good,72.76,Mumbai,2019-08-19,Hybrid,10,11
1939,Rahul Kumar,M,52,IT,Manager,11,87224,Good,79.8,Chennai,2020-09-05,Remote,19,13
1940,Aisha Maurya,M,41,Sales,Manager,3,81655,Good,83.12,Chennai,2020-01-01,Remote,18,47
1941,Rahul Gupta,M,25,HR,Intern,17,120419,Good,78.38,Mumbai,2018-02-26,Remote,16,39
1942,Priya Verma,F,26,Finance,Executive,15,62534,Excellent,87.46,Bangalore,2024-02-22,Remote,4,16
1943,Riya Jain,F,58,Marketing,Intern,7,145050,Excellent,71.66,Jaipur,2022-11-19,Office,12,25
1944,Neha Sharma,F,42,HR,Intern,3,128496,Excellent,74.34,Jaipur,2022-08-29,Remote,29,7
1945,Riya Gupta,M,38,Marketing,Manager,11,64390,Average,90.86,Hyderabad,2021-07-10,Office,26,19
1946,Vivaan Verma,F,34,IT,Senior Analyst,1,96629,Good,74.26,Bangalore,2018-04-22,Remote,19,25
1947,simran Maurya,F,30,Sales,Intern,3,80856,Good,89.19,Lucknow,2019-12-12,Office,0,14
1948,Neha Kumar,F,33,Sales,Executive,4,74252,Good,71.64,Bangalore,2021-04-16,Remote,9,37
1949,aarav Maurya,M,51,Finance,Analyst,2,80809,Average,82.22,Bangalore,2020-08-05,Remote,7,50
1950,Karan Jain,M,50,Sales,Intern,8,47259,Average,75.32,Bangalore,2018-01-26,Office,23,10
1951,Neha Maurya,F,23,IT,Intern,17,45655,Average,73.29,Lucknow,2024-09-23,Hybrid,28,6
1952,Aditya Jain,M,50,Finance,Executive,10,58005,Excellent,87.01,Hyderabad,2020-01-28,Hybrid,7,33
1953,Karan Sharma,M,26,HR,Senior Analyst,2,56629,Good,97.85,Lucknow,2022-12-06,Hybrid,18,44
1954,Aisha Kumar,F,49,Sales,Intern,1,48610,Average,71.64,Pune,2022-04-05,Office,5,37
1955,simran Maurya,M,28,Finance,Intern,8,82184,Excellent,82.65,Hyderabad,2023-01-16,Hybrid,11,8
1956,Rahul Patel,F,53,IT,Senior Analyst,13,46602,Good,91.23,Pune,2024-04-12,Hybrid,27,8
1957,aarav mehta,F,37,Marketing,Executive,3,110945,Average,83.88,Pune,2021-01-09,Office,6,33
1958,Riya Verma,M,31,Marketing,Intern,8,36110,Good,94.19,Pune,2019-10-24,Hybrid,15,41
1959,Aisha Sharma,M,33,IT,Senior Analyst,12,31073,Excellent,75.39,Jaipur,2020-06-27,Hybrid,8,24
1960,Vivaan Sharma,M,31,IT,Intern,17,125846,Excellent,98.79,Mumbai,2024-09-09,Hybrid,20,45
1961,aarav Kumar,M,51,Marketing,Analyst,14,105818,Good,81.55,Mumbai,2019-06-06,Office,24,27
1962,Rohan Sharma,F,48,Finance,Manager,9,35195,Excellent,80.25,Pune,2023-01-31,Office,21,49
1963,Rohan Patel,F,26,Marketing,Analyst,15,26537,Average,96.24,Pune,2022-10-26,Hybrid,9,22
1964,Arjun Maurya,F,36,IT,Intern,11,42138,Average,86.92,Delhi,2024-04-30,Hybrid,9,29
1965,Sneha Verma,M,24,Sales,Executive,19,69328,Excellent,85.49,Chennai,2020-02-29,Office,9,5
1966,Rahul yadav,F,55,HR,Manager,4,71202,Average,91.81,Mumbai,2021-07-21,Hybrid,19,19
1967,Arjun mehta,M,46,Sales,Analyst,1,65164,Good,87.4,Chennai,2022-09-26,Office,28,38
1968,Vivaan Verma,M,32,Sales,Senior Analyst,9,114743,Excellent,74.88,Chennai,2018-06-21,Hybrid,15,24
1969,Arjun yadav,M,31,IT,Executive,0,79659,Average,90.23,Delhi,2018-09-22,Office,0,41
1970,Aisha Sharma,M,57,Marketing,Analyst,6,111155,Average,74.0,Chennai,2023-06-10,Remote,16,31
1971,Riya singh,M,45,Finance,Senior Analyst,16,74692,Average,94.18,Hyderabad,2020-11-15,Remote,29,26
